#Point,X(min),Y(Counts)
767,0.256,6.18713652159217E-05
768,0.256,6.36098987751524E-05
769,0.257,6.31698140279353E-05
770,0.257,5.88604043215981E-05
771,0.257,5.73210093724351E-05
772,0.258,5.84265843614494E-05
773,0.258,6.12094899106766E-05
774,0.258,6.20570119232053E-05
775,0.259,6.16659590613971E-05
776,0.259,6.06976027623773E-05
777,0.259,5.99728424510231E-05
778,0.260,5.89458171931774E-05
779,0.260,5.77206156539114E-05
780,0.260,5.68057526951757E-05
781,0.261,5.66364876340068E-05
782,0.261,5.64498785980759E-05
783,0.261,5.6598661776171E-05
784,0.262,5.6405903763496E-05
785,0.262,5.67229869167238E-05
786,0.262,5.65823931829918E-05
787,0.263,5.69727236089673E-05
788,0.263,5.71904194448139E-05
789,0.263,5.85263356541357E-05
790,0.264,5.92186883763994E-05
791,0.264,5.82887645607238E-05
792,0.264,5.61911031857576E-05
793,0.265,5.52965952702165E-05
794,0.265,5.4974333741058E-05
795,0.265,5.37467222440906E-05
796,0.266,5.35261366649133E-05
797,0.266,5.33120585230075E-05
798,0.266,5.32961539051334E-05
799,0.267,5.21189033549159E-05
800,0.267,5.18166384084244E-05
801,0.267,5.25469383136256E-05
802,0.268,5.32827860848398E-05
803,0.268,5.26904217906884E-05
804,0.268,5.30908718330992E-05
805,0.269,5.45799058355123E-05
806,0.269,5.7671225307975E-05
807,0.269,5.91106235568596E-05
808,0.270,5.92355525655322E-05
809,0.270,5.86370503241916E-05
810,0.270,5.77235053972422E-05
811,0.271,5.83250242217926E-05
812,0.271,5.9604799997703E-05
813,0.271,6.06173682667287E-05
814,0.272,5.97665952929528E-05
815,0.272,5.85481410837731E-05
816,0.272,5.75824373926582E-05
817,0.273,5.84901918033912E-05
818,0.273,5.87102975969393E-05
819,0.273,5.82822571234522E-05
820,0.274,5.6905503987862E-05
821,0.274,5.53156322816248E-05
822,0.274,5.6633835026102E-05
823,0.275,5.68176756438039E-05
824,0.275,5.30337663136516E-05
825,0.275,4.98380024729788E-05
826,0.276,4.86854470957294E-05
